"date","Open","High","Low","Close","Volume","Adjusted"
2017-10-03,212.619995,214.600006,211.380005,214.570007,1634900,192.388718
2017-10-04,214.850006,216.940002,214.5,216.520004,1636400,194.137161
2017-10-05,216.490005,217.610001,215.899994,216.369995,1740500,194.002686
2017-10-06,216,216.539993,215.270004,216.520004,1650800,194.137161
2017-10-09,215.960007,217.210007,215.690002,216.679993,1054600,194.280609
2017-10-10,217.380005,217.600006,216.550003,216.75,1170900,194.343384
2017-10-11,216.75,216.860001,214.660004,216.509995,2052900,194.128189
2017-10-12,216.600006,217.639999,216.289993,217.589996,1908000,195.096527
2017-10-13,218.830002,219.759995,216.800003,217.720001,1461600,195.21312
2017-10-16,217.699997,218.729996,217.199997,218.720001,1185200,196.109741
2017-10-17,218.490005,218.720001,216.470001,217.75,2150800,195.240021
2017-10-18,217.520004,218.639999,217.369995,218.270004,1413600,195.706253
2017-10-19,218.490005,219.25,217.470001,219.240005,1369000,196.575958
2017-10-20,219.949997,221.320007,219.190002,221.320007,1647800,198.440948
2017-10-23,221.759995,222.779999,221.199997,221.550003,2161300,198.647186
2017-10-24,229,238.899994,228.990005,234.649994,6508400,210.392929
2017-10-25,235.009995,237.940002,233.940002,237.679993,4114500,213.109741
2017-10-26,238.259995,238.800003,232.309998,232.940002,3385000,208.859741
2017-10-27,234.229996,234.949997,232.550003,234.740005,2000400,210.473679
2017-10-30,233.660004,233.660004,230.639999,231.020004,2722600,207.138214
2017-10-31,231.380005,231.600006,229.809998,230.190002,1908200,206.394028
2017-11-01,231,231.759995,229.110001,230.179993,1389900,206.385071
2017-11-02,230.240005,232.800003,229.550003,232.229996,1609500,208.22316
2017-11-03,231.559998,232.580002,230.919998,232.220001,1582700,208.214188
2017-11-06,232.220001,232.630005,230.149994,230.309998,1334700,206.501633
2017-11-07,230.380005,230.770004,229.139999,230.050003,1553600,206.268494
2017-11-08,229.839996,230.649994,229.380005,229.830002,1510200,206.071259
2017-11-09,228.539993,229.399994,227.050003,228.389999,1575800,204.780121
2017-11-10,227.470001,228.440002,226.160004,227.449997,1295800,203.937302
2017-11-13,226.729996,228.429993,226.259995,228.220001,1765300,204.62767
2017-11-14,228.139999,229.960007,226.75,229.330002,1393200,205.622925
2017-11-15,228.070007,228.509995,226.039993,227.399994,1512100,203.89241
2017-11-16,227.789993,229.990005,227.789993,229.419998,1224800,205.703629
2017-11-17,228.429993,229.919998,227.740005,229.360001,1741800,205.649826
2017-11-20,229.899994,233.589996,229.550003,231.490005,1700000,207.559647
2017-11-21,232.210007,235.710007,232.210007,234.089996,2122600,209.890839
2017-11-22,233.059998,233.860001,231.399994,231.580002,1371800,208.687851
2017-11-24,232.029999,232.039993,230.809998,231.380005,659100,208.507584
2017-11-27,231.75,234.529999,231.130005,234,1780800,210.868591
2017-11-28,234.119995,235.940002,233.380005,235.630005,1871700,212.337463
2017-11-29,236.050003,238.190002,235.639999,238.009995,1754600,214.482193
2017-11-30,238.860001,243.449997,237.690002,243.139999,4003400,219.105072
2017-12-01,243.190002,243.630005,239.149994,241.149994,2232300,217.311813
2017-12-04,243.050003,244.229996,238.509995,239.259995,2468700,215.608627
2017-12-05,240.220001,240.259995,237.860001,238.259995,1543100,214.707474
2017-12-06,240.330002,241.080002,236.970001,238.669998,1924100,215.076981
2017-12-07,238.449997,241.289993,237.929993,240.300003,1367100,216.545837
2017-12-08,240,241.009995,237.490005,238.130005,1999800,214.590332
2017-12-11,239.190002,240.210007,237.860001,239.300003,1742900,215.644684
2017-12-12,236.580002,241.679993,236.119995,236.580002,2766300,213.193542
2017-12-13,236.910004,239.589996,236.630005,239.110001,2707900,215.47345
2017-12-14,240.320007,240.800003,237.809998,238.080002,1984700,214.545258
2017-12-15,239.190002,239.679993,237.649994,238,4518700,214.47319
2017-12-18,238.580002,240.009995,237.149994,238.419998,2237300,214.851685
2017-12-19,239.470001,239.740005,236.899994,238.389999,1868900,214.824631
2017-12-20,238.199997,238.470001,236.490005,236.919998,1621600,213.499969
2017-12-21,236,237.25,234.410004,234.779999,2241600,211.571487
2017-12-22,235.360001,236.080002,234.279999,234.729996,1280600,211.526428
2017-12-26,235.080002,236.279999,235.029999,235.449997,789100,212.175247
2017-12-27,235.520004,236.539993,234.839996,236.199997,970500,212.85112
2017-12-28,236.940002,237.080002,235.279999,235.720001,1189700,212.418564
2017-12-29,236.479996,237.309998,235.369995,235.369995,1343900,212.103149
2018-01-02,235.779999,237.070007,232.809998,235.639999,2931000,212.346481
2018-01-03,235.070007,235.729996,233.289993,235.630005,2193700,212.337463
2018-01-04,237,239.440002,236.470001,238.710007,2243100,215.113022
2018-01-05,238.649994,240.899994,237.740005,240.570007,1835900,216.789154
2018-01-08,239.380005,240.940002,239.179993,239.789993,1869000,216.086212
2018-01-09,239.600006,241.779999,239.339996,241.279999,1695100,217.428955
2018-01-10,241,242.570007,240.029999,241.139999,1640900,217.302811
2018-01-11,240.740005,242.339996,239.75,242.309998,1487700,218.357147
2018-01-12,243.070007,246,242.5,244.470001,1974300,220.303619
2018-01-16,245.300003,247.190002,243.830002,244.740005,2411100,220.546951
2018-01-17,246.850006,248.529999,245.800003,248.110001,2519000,223.583832
2018-01-18,248.130005,249,244.919998,245.910004,2233500,221.601288
2018-01-19,246.630005,248.5,245.600006,248.179993,2013500,223.646866
2018-01-22,247.130005,247.889999,245.080002,247.300003,1660500,222.853882
2018-01-23,246.910004,247.259995,245.119995,246.309998,1822700,221.961716
2018-01-24,247.990005,248.539993,246.25,247.690002,3471000,223.205307
2018-01-25,250,254.800003,247.100006,252.360001,3507900,227.413666
2018-01-26,253.429993,259.769989,253.389999,258.630005,3730600,233.063889
2018-01-29,258.51001,259.339996,255.970001,256.01001,2306300,230.70285
2018-01-30,255.600006,255.690002,251.410004,251.539993,2412600,226.674728
2018-01-31,251.490005,253.130005,249.600006,250.5,3136400,225.737564
2018-02-01,247.440002,250.089996,246.179993,247.940002,2665500,223.430588
2018-02-02,246.429993,248.75,244.880005,245.169998,3925700,220.934433
2018-02-05,243.5,244.399994,226.009995,231.440002,6590500,208.561661
2018-02-06,227.509995,234.570007,226.809998,233.630005,5108100,210.535172
2018-02-07,233.190002,237.520004,232.820007,233.190002,2885600,210.138657
2018-02-08,233.160004,233.309998,222.649994,222.889999,3751300,200.856827
2018-02-09,224.610001,226.960007,218.179993,225.210007,4518600,202.94751
2018-02-12,227.490005,230.380005,226.100006,229.190002,3290400,206.534073
2018-02-13,229.710007,231.970001,228.929993,231.360001,2523600,208.489563
2018-02-14,229.449997,232.869995,228.470001,232,2337800,209.066284
2018-02-15,233.309998,234.899994,230.880005,234.869995,2127500,212.90062
2018-02-16,234.970001,238.440002,233.389999,236.669998,2221800,214.532272
2018-02-20,234.539993,236.669998,233.910004,235.070007,2675900,213.08194
2018-02-21,234.710007,237.860001,232.100006,232.179993,2561400,210.462234
2018-02-22,232.429993,237.369995,232.259995,236,2284500,213.924957
2018-02-23,236.850006,237.889999,234.389999,237.020004,1616700,214.849518
2018-02-26,239.009995,244.860001,238.509995,244.139999,3086800,221.303528
2018-02-27,244.610001,244.669998,240.720001,240.779999,1778300,218.257813
2018-02-28,241.639999,242.279999,235.399994,235.509995,2461400,213.480743
2018-03-01,236.149994,236.830002,229.529999,231.339996,3487100,209.70079
2018-03-02,229.75,231.270004,226.330002,230.369995,2912800,208.821564
2018-03-05,230,233.710007,228.529999,232.809998,2235300,211.03331
2018-03-06,234.050003,235.919998,230.800003,233.660004,2091100,211.803802
2018-03-07,231.220001,236.220001,230.589996,235.570007,2213800,213.535156
2018-03-08,236.350006,237.690002,234.119995,236.339996,1955200,214.233139
2018-03-09,238,241.369995,236.169998,241.350006,1840900,218.774521
2018-03-12,242.100006,243.100006,239.300003,239.800003,2151300,217.369492
2018-03-13,240.899994,242.970001,236.889999,237.570007,2009900,215.348083
2018-03-14,238.800003,239.320007,233.850006,234.289993,2239700,212.374863
2018-03-15,235.220001,238.080002,234.199997,235.869995,1770500,213.807083
2018-03-16,235.669998,238.169998,235.669998,237.220001,4858000,215.030823
2018-03-19,236.009995,236.330002,230.259995,231.559998,2621700,209.900223
2018-03-20,232.119995,234.389999,231.580002,232.449997,1728000,210.707016
2018-03-21,233,237.220001,232.309998,234.139999,1588300,212.238922
2018-03-22,232.039993,232.119995,222.800003,223.169998,4295500,202.295029
2018-03-23,223.5,224.270004,215.270004,215.360001,4221200,195.215591
2018-03-26,217.860001,220.800003,215.179993,220.240005,3574000,199.639099
2018-03-27,221.020004,221.860001,214.729996,215.869995,2696700,195.677872
2018-03-28,217.229996,219.660004,214.910004,216.539993,2522900,196.285187
2018-03-29,217.789993,221.380005,217.460007,219.520004,2643000,198.986481
2018-04-02,218.050003,218.720001,209.470001,212.619995,3840800,192.731827
2018-04-03,213,216.460007,210.929993,216.330002,3006800,196.094818
2018-04-04,212.389999,217.919998,211.119995,217.559998,2488800,197.209778
2018-04-05,218.639999,220.309998,216.559998,218.669998,2879900,198.215973
2018-04-06,217.399994,218.850006,211,212.25,2503900,192.396484
2018-04-09,213.75,216.860001,212.399994,212.809998,2186100,192.904099
2018-04-10,215.320007,218.710007,215.229996,216.979996,2857400,196.684036
2018-04-11,214.199997,215.889999,213.5,214.330002,1819800,194.281906
2018-04-12,215.720001,217.679993,215.009995,216.419998,2292900,196.176437
2018-04-13,218.089996,218.679993,214.460007,215.520004,2034500,195.360626
2018-04-16,217.199997,219.270004,216.589996,217.699997,2060500,197.33667
2018-04-17,219.149994,221.690002,218.740005,220.089996,1853500,199.503128
2018-04-18,220.389999,221.009995,219.160004,219.520004,1599300,198.986481
2018-04-19,218.039993,219.300003,217.029999,218.850006,1453100,198.37912
2018-04-20,218.410004,220.279999,216.740005,217.75,2634300,197.382004
2018-04-23,218.020004,218.729996,214.75,215.880005,2520700,195.68692
2018-04-24,206.5,206.5,196.889999,201.130005,11671400,182.316635
2018-04-25,201.100006,201.75,197.009995,198.839996,6205400,180.240829
2018-04-26,198.679993,199.630005,196.169998,197.089996,4124300,178.65448
2018-04-27,196.770004,197.110001,194.399994,196.119995,3354800,177.775238
2018-04-30,196.960007,198.339996,194.179993,194.389999,4008700,176.207092
2018-05-01,194.029999,195.539993,191.440002,195.020004,4710500,176.778152
2018-05-02,195.149994,196.410004,194.020004,194.5,4017600,176.306808
2018-05-03,194.520004,196.699997,192.350006,195.679993,3425900,177.376389
2018-05-04,195.070007,199.929993,194.059998,199.360001,3071700,180.712173
2018-05-07,200.059998,201,199.580002,200.259995,2863400,181.527985
2018-05-08,200,202.110001,199.559998,201.740005,3273500,182.869583
2018-05-09,202.029999,204.729996,201.369995,203.419998,3361300,184.39241
2018-05-10,202.610001,205.679993,202.389999,205.029999,2700800,185.851807
2018-05-11,204.740005,205.369995,203.660004,205.160004,3155700,185.969666
2018-05-14,205.669998,206.039993,204.669998,205.759995,3385900,186.513519
2018-05-15,204.960007,205.570007,201.639999,202.410004,2259200,183.476883
2018-05-16,200.520004,201.039993,199.050003,200.210007,2913500,181.482697
2018-05-17,199.270004,201.399994,198.690002,200.360001,2265800,182.860809
2018-05-18,200.279999,200.759995,198.449997,198.960007,2925700,181.583084
2018-05-21,200.5,202.929993,200,201.759995,2126500,184.138519
2018-05-22,201.960007,202.110001,198.729996,198.970001,2313900,181.592178
2018-05-23,197.740005,198.800003,196.559998,198.669998,2737700,181.318405
2018-05-24,198.830002,200.179993,196.929993,199.410004,2055000,181.99379
2018-05-25,198.330002,199.410004,197.929993,199.029999,1686500,181.646973
2018-05-29,198,198.509995,195.100006,195.740005,2346800,178.644318
2018-05-30,197.089996,199.380005,196.699997,198.679993,2143100,181.327515
2018-05-31,198.110001,198.449997,196.259995,197.229996,5253100,180.004166
2018-06-01,198.75,200.419998,198.279999,199.589996,1827000,182.158051
2018-06-04,200.729996,201.690002,200.070007,201.059998,2408400,183.499634
2018-06-05,201.080002,202.100006,200.889999,201.199997,2246100,183.627426
2018-06-06,201.839996,204.050003,201.550003,203.860001,2297300,186.055099
2018-06-07,204.179993,205.889999,203.759995,205.070007,2279200,187.159409
2018-06-08,204.979996,206.75,204.410004,206.589996,2170200,188.546677
2018-06-11,206.589996,206.789993,205,205.119995,2302900,187.205048
2018-06-12,205.669998,205.949997,203.949997,204.919998,1806100,187.022522
2018-06-13,205.139999,205.660004,203.729996,204.889999,2097900,186.995117
2018-06-14,205.759995,206.270004,203.5,203.630005,2221500,185.845184
2018-06-15,202.550003,205.059998,200.110001,204.970001,5449500,187.068146
2018-06-18,202.529999,204.570007,200.25,204.169998,2842800,186.338028
2018-06-19,201.259995,201.830002,198.330002,199.389999,3206800,181.97551
2018-06-20,199.339996,200,197.259995,198.080002,2348300,180.779922
2018-06-21,197.839996,197.839996,194.589996,195.520004,2420400,178.443512
2018-06-22,197.389999,197.440002,195.179993,196.5,2290100,179.337936
2018-06-25,195.979996,196.330002,193.639999,195.800003,2922500,178.699036
2018-06-26,196.839996,197.949997,195.979996,196.580002,2140200,179.410934
2018-06-27,196.570007,199.899994,194.759995,194.919998,2889700,177.895889
2018-06-28,195.5,196.850006,194.210007,195.970001,1978700,178.854187
2018-06-29,196.470001,199.419998,196.460007,196.720001,2671600,179.538696
2018-07-02,195.460007,195.889999,193.509995,195.520004,1815500,178.443512
2018-07-03,196.490005,198.949997,195.5,195.830002,1228900,178.726425
2018-07-05,197.070007,197.479996,195.029999,197.339996,2019300,180.104538
2018-07-06,197.089996,198.059998,196.389999,197.460007,1624500,180.214096
2018-07-09,198.139999,200.839996,198.070007,200.529999,1967100,183.015945
2018-07-10,201,202.580002,200.389999,201.479996,1688700,183.88295
2018-07-11,199.820007,199.820007,197.490005,197.679993,1853100,180.414841
2018-07-12,199.169998,200,197.399994,199.320007,1733500,181.911621
2018-07-13,200.270004,201.789993,200,201.179993,1625400,183.609161
2018-07-16,201.550003,201.580002,200.080002,201.110001,1468000,183.545273
2018-07-17,200.990005,203.070007,200.130005,202.070007,1920600,184.421432
2018-07-18,202.220001,203.169998,201.350006,202.199997,1945000,184.540085
2018-07-19,201.759995,202.289993,199.509995,201.600006,2616400,183.992523
2018-07-20,199.330002,202.949997,198.25,201.949997,2325400,184.311935
2018-07-23,201.539993,201.539993,197.679993,198.839996,3269100,181.473557
2018-07-24,192.940002,202.190002,190.570007,200.679993,8186500,183.152817
2018-07-25,200.630005,204.490005,200.520004,204.380005,3345200,186.529663
2018-07-26,204.889999,208.440002,204.649994,207.960007,2848300,189.796982
2018-07-27,208.679993,210.600006,206.850006,207.419998,2248000,189.304184
2018-07-30,208.25,209.25,204.759995,205.119995,2040500,187.205048
2018-07-31,207.229996,212.779999,206.5,212.320007,3573100,193.776245
2018-08-01,210.979996,211.059998,206.869995,207.050003,2066600,188.966492
2018-08-02,205.949997,205.990005,203.850006,205.529999,1699700,187.579254
2018-08-03,205.919998,207.580002,205.199997,207.289993,1299900,189.185532
2018-08-06,207.449997,207.460007,205.240005,206.699997,1063800,188.647079
2018-08-07,208.009995,209.610001,207.369995,208.570007,1314600,190.353729
2018-08-08,208.490005,209.039993,206.770004,207.139999,1052100,189.04863
2018-08-09,207.139999,207.970001,204.490005,204.779999,1812600,186.89473
2018-08-10,203.809998,204.130005,201,201.960007,1893200,184.32103
2018-08-13,202.020004,202.789993,199.5,199.839996,1587200,182.3862
2018-08-14,199.779999,201.080002,199.410004,200.520004,1719000,183.006805
2018-08-15,199.25,201.759995,197.110001,201.389999,2028900,183.800827
2018-08-16,202.020004,203.429993,201.820007,203.149994,1640200,185.407089
2018-08-17,203.279999,204.990005,201.889999,204.770004,1598900,186.88562
2018-08-20,205.720001,205.800003,203.660004,204.600006,2091700,186.730484
2018-08-21,205,206.039993,204.389999,205.690002,1709700,187.725266
2018-08-22,205.770004,205.770004,203.399994,204.259995,1461300,186.420166
2018-08-23,203,203.149994,201.460007,202.75,1367300,186.282364
2018-08-24,203.279999,205.490005,203.070007,205.289993,1676600,188.616013
2018-08-27,206.179993,208.5,205.850006,208.330002,1777200,191.409149
2018-08-28,208.970001,210.119995,208.479996,209.429993,2136700,192.419785
2018-08-29,209.169998,210.970001,208.509995,210.460007,2110300,193.36615
2018-08-30,209.710007,211.089996,209.229996,210.220001,2240800,193.145615
2018-08-31,209.570007,211.720001,209.440002,210.919998,1943500,193.788788
2018-09-04,210.550003,210.75,207.550003,208.600006,2108500,191.657211
2018-09-05,208.289993,211.910004,207.350006,211.830002,1951500,194.624847
2018-09-06,212,213.369995,211.070007,212.740005,2363500,195.460953
2018-09-07,212.240005,212.970001,209.970001,212.570007,2739200,195.304764
2018-09-10,213.679993,216.369995,212.860001,212.929993,2399700,195.635498
2018-09-11,211.360001,212.220001,210,211.779999,1967500,194.578934
2018-09-12,212.300003,214.759995,205.899994,206.710007,4937000,189.920715
2018-09-13,207.339996,209.139999,206.550003,209.050003,2171300,192.070648
2018-09-14,208.839996,210.300003,207.149994,207.880005,1721600,190.995682
2018-09-17,207.460007,210.190002,207.300003,209.529999,1610400,192.511658
2018-09-18,210.240005,211.830002,208.429993,211.529999,1652900,194.349243
2018-09-19,211.770004,214.139999,211.630005,213.119995,1884500,195.810074
2018-09-20,214.699997,217,213.259995,215.270004,2075100,197.785446
2018-09-21,217.320007,217.869995,215.610001,216.330002,5563700,198.759354
2018-09-24,215.389999,215.869995,212.690002,213.509995,2044800,196.168381
2018-09-25,214.130005,214.130005,210.279999,210.639999,2090600,193.531525
2018-09-26,211.490005,212.589996,210.639999,211.070007,1677700,193.926605
2018-09-27,212,212.869995,210,210.110001,1609800,193.044571
2018-09-28,209.529999,211.279999,208.869995,210.710007,2500200,193.59584
2018-10-01,212.399994,213.399994,211.309998,212.190002,1828800,194.955643
2018-10-02,212.380005,215.839996,212.100006,215.710007,1749400,198.189713
2018-10-03,216,217.339996,214.940002,215.759995,2139200,198.235657
2018-10-04,214.850006,215.660004,212.039993,213.839996,1682500,196.471588
2018-10-05,214.350006,215.029999,211.059998,213.190002,2140300,195.87439
2018-10-08,213.130005,214.580002,212.259995,214.369995,1666700,196.958572
2018-10-09,212.679993,213.110001,209.639999,210.419998,2947400,193.329361
2018-10-10,209.190002,209.190002,201.550003,202.149994,3525200,185.731079
2018-10-11,201.149994,202.910004,196.5,196.729996,3497200,180.751328
2018-10-12,200.869995,202.550003,195.929993,198.229996,2798100,182.129456
2018-10-15,197.820007,200.699997,197.419998,198.940002,1812800,182.781799
2018-10-16,200.460007,202.520004,199.229996,202.330002,1939500,185.896454
2018-10-17,201.789993,203.770004,200.449997,202.929993,1824200,186.447723
2018-10-18,202.339996,202.520004,198.399994,200.380005,2339400,184.104858
2018-10-19,200.119995,201.100006,198.369995,199.850006,3167300,183.617889
2018-10-22,201.25,203.399994,199.690002,201.360001,3263300,185.005234
2018-10-23,188.800003,194.889999,184.5,192.550003,8255600,176.910843
2018-10-24,192.100006,192.960007,183.970001,184.539993,5003500,169.551376
2018-10-25,186.570007,187.479996,182.360001,184.990005,3535200,169.964859
2018-10-26,183.309998,186.660004,181.979996,184.949997,3546200,169.928116
2018-10-29,187.850006,188.880005,183.160004,185.789993,2867600,170.699875
2018-10-30,186.830002,190.080002,185,189.809998,2919600,174.393341
2018-10-31,190.699997,192.119995,189.669998,190.259995,2845100,174.806808
2018-11-01,190.610001,193.210007,190.089996,192.220001,2242800,176.607605
2018-11-02,193.660004,194.470001,191.600006,192.809998,3069600,177.149689
2018-11-05,193.5,194.559998,192.210007,193.25,2886500,177.553955
2018-11-06,193.270004,195.5,193,195.300003,1900200,179.437454
2018-11-07,197.190002,201.399994,195.410004,201.289993,2444400,184.940964
2018-11-08,201,204.270004,200.729996,204.070007,2534000,187.495148
2018-11-09,204,204,199.699997,201.100006,2429300,184.766388
2018-11-12,200.570007,200.770004,196.5,197.039993,2770000,181.036087
2018-11-13,197.520004,200.880005,197.160004,198.369995,2168800,182.258102
2018-11-14,200.800003,201.039993,196.289993,198.059998,2797700,181.973251
2018-11-15,197.729996,205.130005,196.240005,204.910004,3157500,188.266937
2018-11-16,203.240005,209.770004,202.600006,209,2620400,192.024704
2018-11-19,207.830002,208.050003,204.369995,205.580002,3220400,188.882477
2018-11-20,203.580002,204.139999,200.190002,200.509995,2677200,184.224274
2018-11-21,199.679993,201.179993,198.660004,198.690002,1832700,183.798752
2018-11-23,197.759995,198.679993,196.789993,196.800003,999900,182.05043
2018-11-26,198.570007,201.830002,197.320007,199.860001,2321000,184.881073
2018-11-27,199.119995,201.320007,196.779999,200.690002,2079600,185.64888
2018-11-28,201.990005,204.350006,199.419998,204.339996,2184400,189.025299
2018-11-29,203.869995,205.839996,202.660004,204.559998,1569200,189.228836
2018-11-30,204.360001,207.919998,203.979996,207.919998,3171900,192.337006
2018-12-03,211.210007,211.949997,207.050003,208.759995,2493400,193.114044
2018-12-04,208.059998,208.550003,202.089996,202.199997,2698700,187.045685
2018-12-06,199.610001,203.080002,198.190002,202.679993,2991800,187.489716
2018-12-07,202.619995,204.369995,197.009995,198.240005,2254500,183.382492
2018-12-10,198.360001,198.949997,193.639999,198.320007,1980300,183.456497
2018-12-11,201.259995,202,196.139999,197.460007,1828900,182.660934
2018-12-12,200.600006,202.619995,199.699997,199.809998,1919000,184.834839
2018-12-13,201.429993,202.399994,199.520004,202.130005,1831700,186.980957
2018-12-14,200.119995,201.570007,195.850006,196.100006,2473200,181.402893
2018-12-17,195.839996,198.25,191.850006,192.820007,2547600,178.368729
2018-12-18,193.389999,196.919998,193.149994,194.559998,2636300,179.978271
2018-12-19,196,198.229996,189.699997,189.960007,3266500,175.723053
2018-12-20,189.110001,191.119995,185.5,187.380005,3609200,173.336426
2018-12-21,187.860001,190.5,183.639999,183.75,6699200,169.978485
2018-12-24,181.889999,183.539993,178.509995,178.619995,2249500,165.232971
2018-12-26,179.380005,186.330002,176.869995,186.259995,2925500,172.300369
2018-12-27,183.5,190.699997,182.880005,190.699997,2809000,176.407578
2018-12-28,191.809998,192.300003,188.570007,189.369995,2311400,175.177261
2018-12-31,190.339996,191.649994,188.5,190.539993,1804400,176.259567
2019-01-02,187.820007,190.990005,186.699997,190.949997,2475200,176.63884
2019-01-03,188.279999,188.279999,182.889999,183.759995,3358200,169.987732
2019-01-04,186.75,191.979996,186.029999,191.320007,2995100,176.98114
2019-01-07,191.360001,192.300003,188.660004,190.880005,2162200,176.574112
2019-01-08,193,194.110001,189.580002,191.679993,2479800,177.314148
2019-01-09,193.25,193.940002,191.380005,192.300003,2163600,177.88768
2019-01-10,190.869995,193.809998,189.399994,193.600006,1939300,179.090256
2019-01-11,191.839996,192.690002,190.860001,192.210007,2359900,177.804443
2019-01-14,190.639999,192.830002,189.800003,192.169998,1914400,177.767426
2019-01-15,188.839996,190.679993,187.860001,188.940002,2737300,174.77948
2019-01-16,188.509995,190.440002,188.419998,189.479996,2492100,175.279037
2019-01-17,188.559998,192.899994,187.899994,191.710007,1978900,177.341919
2019-01-18,194.339996,196.399994,192.360001,195.860001,2746600,181.180893
2019-01-22,194.220001,194.490005,190.429993,192.259995,2709600,177.850662
2019-01-23,192.630005,194,190.279999,192.289993,1652900,177.878418
2019-01-24,192.259995,193.169998,191.509995,192.520004,1582800,178.091202
2019-01-25,194.720001,197.160004,194.460007,195.899994,2320100,181.217865
2019-01-28,193.139999,193.449997,191.070007,193.199997,3156600,178.720215
2019-01-29,195.009995,199.889999,194.199997,196.949997,4311100,182.189163
2019-01-30,198.220001,200.110001,194.630005,199.270004,2168100,184.335312
2019-01-31,198.800003,200.889999,197.740005,200.300003,3338400,185.288116
2019-02-01,201.490005,201.770004,198.289993,199.160004,2239400,184.233551
2019-02-04,199.009995,200.259995,196.25,200.210007,1973600,185.204865
2019-02-05,200.720001,201.130005,199.729996,201.119995,2036900,186.046616
2019-02-06,201.220001,203.080002,200.25,202.570007,1672400,187.38797
2019-02-07,201.020004,202.399994,198.860001,199.839996,1949400,184.862579
2019-02-08,199.220001,199.850006,197.899994,199.820007,1451800,184.844086
2019-02-11,200.929993,201.199997,199.639999,200.910004,1513500,185.852371
2019-02-12,202.869995,206.789993,202.190002,206.570007,2623000,191.088211
2019-02-13,207.089996,210.399994,206.589996,209.720001,2967300,194.00209
2019-02-14,206.589996,207.119995,204.050003,204.929993,2229700,190.881744
2019-02-15,206.460007,208.970001,206,208.860001,2000400,194.542313
2019-02-19,207.910004,209.149994,207.389999,208.410004,1534400,194.123199
2019-02-20,208.929993,208.970001,207.320007,208.529999,1879100,194.23494
2019-02-21,208.160004,209.110001,207.25,207.770004,1737600,193.527069
2019-02-22,207.770004,209.660004,207.149994,209.350006,1534200,194.998734
2019-02-25,210.470001,211.350006,210.339996,210.580002,2183500,196.144424
2019-02-26,210.580002,211.589996,209.369995,209.380005,1671300,195.026703
2019-02-27,209.600006,209.690002,208.160004,209.029999,1540600,194.700684
2019-02-28,209.050003,209.050003,206.960007,207.389999,2121700,193.173096
2019-03-01,208.809998,209.759995,206.899994,207.490005,1754400,193.266251
2019-03-04,208.990005,209.979996,205.740005,206.860001,1989900,192.679443
2019-03-05,205.580002,207.25,203.839996,203.839996,2744500,189.86647
2019-03-06,204.729996,204.789993,202.759995,202.800003,1825300,188.897766
2019-03-07,202.559998,202.559998,198.5,199.860001,3339600,186.159286
2019-03-08,198.380005,201.169998,198,200.889999,1724500,187.118683
2019-03-11,201.880005,207.160004,201.660004,207.100006,2385300,192.902985
2019-03-12,207.839996,208.389999,205.380005,205.800003,2115100,191.692093
2019-03-13,206.830002,207.300003,205.630005,206.660004,2036700,192.493134
2019-03-14,206.699997,207.449997,205.729996,207.380005,1793400,193.163788
2019-03-15,208.399994,208.660004,206.789993,208.080002,4394700,193.815796
2019-03-18,208.440002,208.600006,205.610001,208.490005,1843600,194.197693
2019-03-19,209.100006,210.539993,208.309998,209.020004,2351600,194.69136
2019-03-20,209,210.509995,207.289993,208.300003,1734600,194.020737
2019-03-21,206.800003,210.160004,205.970001,209.610001,2288100,195.240906
2019-03-22,208.289993,208.490005,204.470001,204.660004,2716100,190.630249
2019-03-25,203.460007,205.470001,202.25,203.210007,2020600,189.279648
2019-03-26,205,207.639999,204.770004,207.240005,1895600,193.033386
2019-03-27,207.399994,207.940002,205.130005,207.160004,2004000,192.958862
2019-03-28,208,208.740005,206.639999,208.529999,1670600,194.23494
2019-03-29,209.289993,209.5,206.199997,207.779999,2858300,193.536377
2019-04-01,209.889999,212.389999,209.259995,211.940002,2588400,197.411209
2019-04-02,212.240005,212.699997,211,212.130005,1413500,197.588196
2019-04-03,212.949997,213.929993,212.440002,213.130005,1570000,198.519623
2019-04-04,213.5,215.270004,212.330002,215.029999,1560900,200.289368
2019-04-05,215.880005,216.490005,214.800003,215.410004,1391100,200.643326
2019-04-08,214.710007,215.070007,213.470001,215.020004,1130000,200.280075
2019-04-09,214.419998,214.570007,211.820007,211.960007,1516500,197.429825
2019-04-10,212.419998,212.710007,210.720001,212.110001,1348600,197.569534
2019-04-11,211.710007,213.710007,211.440002,213.529999,1181200,198.892181
2019-04-12,215.100006,217.490005,214.350006,217.419998,1922400,202.515549
2019-04-15,216.839996,217.360001,214.899994,215.830002,1483300,201.034515
2019-04-16,216.589996,217.669998,215.479996,216.899994,1549600,202.031189
2019-04-17,217.630005,219.330002,217.179993,217.639999,1977600,202.720459
2019-04-18,217.979996,219.669998,217.619995,218.880005,1780100,203.875473
2019-04-22,217.300003,219.399994,217.270004,218.539993,1403500,203.558746
2019-04-23,218.009995,219.550003,217.179993,219.5,1561800,204.452942
2019-04-24,219,219.75,218.100006,219.080002,2048900,204.061737
2019-04-25,197.539993,198.960007,189.600006,190.720001,14646200,177.645889
2019-04-26,190.529999,192.25,189.360001,191.669998,4491300,178.530731
2019-04-29,191.520004,192.190002,189.75,190.210007,3803400,177.170822
