"Med","Typ","Wg","CO","HO","LO","dH","dL","sig"
0.120242617593664,0.115648711554125,0.11334799666479,-0.113950401417982,-0.0906959522280284,0.489531548526809,0.548478990819637,0.70264431598697,"X1"
-0.13827943429575,-0.141524351834253,-0.143142108621792,0.138782440410531,0.464183937210394,0.398895258459539,-0.691049480764629,0.526873295934534,"X1"
-0.703969193429336,-0.706462298469152,-0.70768553172408,-0.524399699892764,-0.784720599411814,-0.211282137965284,-0.00939142900632538,-0.268213794161184,"X1"
-1.41575718774787,-1.4278505926249,-1.43385008554474,-1.14895200356766,-0.470180903876771,-0.660423295784332,0.226078449773158,-0.210992622985755,"X2"
1.33796242515216,1.34870284202701,1.35402846541237,0.449158403896131,-0.167438136663183,-0.311634034298933,-0.994192132336139,-0.504772044886312,"X1"
0.536931686536275,0.536331665494246,0.536013979135165,0.866578205633294,1.51576196924559,0.850861691533241,1.59159395691721,0.586283582130259,"X2"
0.915313559721508,0.918171626584157,0.919570356783795,0.0805052047633054,-0.347151638032364,0.108365160258199,0.358613520961817,0.38559340441098,"X2"
0.106123241060106,0.0985274591716244,0.0947264041543889,-0.60421470494362,-0.137080939405855,-0.265510800732099,-0.69820187512096,-1.18502921556094,"X2"
-1.43981466207812,-1.43887164925389,-1.43835271466804,0.273070440559799,-0.187676211948856,0.73392854023565,0.0456219402766962,-0.220574614560398,"X2"
-1.37698533899504,-1.3708368308751,-1.36771744948415,0.781072326810509,0.221316577007743,0.85369683971356,0.462757156040999,0.0899022167216539,"X2"
0.0555156211935708,0.0529528832649303,0.0516697969251992,-0.699861340270891,-0.462589032533205,-0.957418946416649,-1.38041064429955,-0.629401345111876,"X1"
0.193734007918011,0.203024214323797,0.207662520833831,1.20039035330611,0.845351923596222,0.85369683971356,1.56683912635028,1.06733440716375,"X1"
1.15182225281384,1.13529271572698,1.12699070081285,-0.362245015390976,1.29145470932118,0.331730554367938,0.502266812133556,0.528517678446396,"X2"
-0.311329648251254,-0.321463977128247,-0.326520430624098,-1.91095483294374,-0.968561996881815,-2.4237907809672,-2.48569478507344,-4.17355759065591,"X2"
-0.684896865320015,-0.685084878076178,-0.685156295574709,-0.0379396369159389,-0.745932711964838,0.646527413689675,0.0171800538301179,0.133159880802303,"X1"
1.92364135220768,1.92345063930786,1.92329187008692,0.532139798343986,1.72237375235901,-0.262260746896696,-3.0886826607854,-2.39610861233602,"X2"
-0.09437776282614,-0.101353153625617,-0.104837430053754,-0.662484149558914,-0.409461449632466,-0.246889572732566,-0.672896382150463,-0.261643108862766,"X2"
0.117412304644418,0.12856745512545,0.134140667762384,1.40815304204717,1.10508100149344,0.85369683971356,0.163355201656314,-0.206885116459608,"X1"
-0.38189404520341,-0.380010755324648,-0.379056602587657,0.468160160731223,0.0821770476496657,0.832655369188792,0.252488733604457,0.300722513519529,"X2"
-0.659906651653841,-0.657735839881986,-0.65662877297862,0.422555956995346,-0.106723910806172,0.85369683971356,0.554583701676011,0.606269756535475,"X1"
-1.04150006130369,-1.04088064440725,-1.04053662569209,0.148285219079772,-0.550376691108928,0.812423964122862,0.254631084887767,0.255817236205456,"X2"
1.12523971644125,1.14276502323136,1.15148980589619,2.11948711687363,1.99813070450554,0.85369683971356,1.2422390716429,0.37957079185853,"X1"
0.471764184732732,0.478327411167295,0.481593181397454,0.938162397156858,0.624503494856107,0.807573606146726,-0.464871046621264,-0.166364749661193,"X2"
-0.558064122899137,-0.556005160651263,-0.554957371261191,0.136250165003669,-0.530056226558891,0.545370388360022,0.21562510691536,0.678553975293141,"X1"
-1.13224482570483,-1.13282201960556,-1.13307326176086,-0.119652866725235,-0.813399821661706,0.560746498986984,-0.0913691555611772,-0.128033497883072,"X2"
-0.688627724568144,-0.685192060319285,-0.683451676003726,0.487799832059851,-0.0493756700944867,0.774391350367521,0.571034362742393,0.460614920450881,"X1"
2.08939866853853,2.10559333650992,2.11362107072632,1.1611188016808,0.874864989291364,-0.315269375012423,1.12009687993093,1.94099576660448,"X1"
0.920453196819882,0.893841639063226,0.880506686204135,-2.50446639852062,0.0429619503631295,-2.42217065004953,-1.14791254895405,-3.02856610773413,"X1"
0.311327889037595,0.309541609111985,0.308638283595645,-0.398354168147827,-0.741300360818571,-0.0364849831873874,-0.60121074443154,-0.824008786003048,"X1"
-1.22308293206322,-1.22438602968508,-1.22499719683906,-0.483863910815712,-0.921924782181255,-0.156253282665288,-0.536838755090818,-0.700255175591988,"X1"
-0.321718067441111,-0.321967827478762,-0.322082089660229,-0.647290497117742,-0.79906021053676,-0.849791432193187,-0.197000332859112,-0.232071657403358,"X1"
-1.37543826568551,-1.38261693504993,-1.38616060608973,-1.15148427897453,-0.939383547973761,-0.958550043811081,0.0415520780223863,-0.744829605115962,"X1"
0.336245764455842,0.332618382929633,0.330793766223004,0.0995108887852205,0.175775637063285,0.633571626513558,0.348217285464883,0.93152900068869,"X2"
-0.35389664744697,-0.331638104812733,-0.320498146673672,0.399750022953158,-0.156474967458161,-2.18910453998752,-0.484736705860674,-0.758843325289768,"X1"
1.02450856388379,1.02814897353304,1.02993524056216,0.498566784839105,0.743399636212389,0.0120683658303464,1.21643655757602,1.14947139576848,"X1"
-0.678995077085744,-0.684216486952882,-0.686804575767393,-0.689724510953228,-0.926397583186097,-0.0858483976639584,-0.0275478836407322,0.0121468531530257,"X1"
-1.24482156214947,-1.24723011484649,-1.2483932441134,-0.108247999452445,-0.69027787843601,0.748089471748747,0.101740100420527,0.405529420495158,"X2"
-0.24994747929276,-0.248465243793452,-0.247715950762556,-0.553538286045519,-0.836159919188182,-0.836030516021065,-1.03380257906945,-1.10245104181141,"X1"
1.11526942721564,1.11249993116588,1.11107853549931,-0.119649066221843,-0.304050415393172,0.405365747353349,-0.482755498565783,-0.21181815447922,"X1"
-0.0943292762753709,-0.0845640498749323,-0.0796787570464681,1.20039035330611,0.876553168086918,0.75172974892507,0.917914430662387,0.0285768792576119,"X1"
-0.290005906151001,-0.306872841062976,-0.315296003905675,-1.541041323546,0.317452620837568,-1.69627026405254,0.16391263111708,-0.18115050276989,"X2"
0.113826218379591,0.121095014681857,0.124725339728616,0.481463316104169,-0.0637152812194422,0.194151092349333,0.429090276175645,1.09799543315599,"X1"
-1.00058770927334,-1.00125504375139,-1.00155569287047,0.0760786317848263,-0.581490402276792,0.852081726184329,-0.0704625248623117,-0.0409668114962575,"X2"
0.174918838155233,0.171118660906444,0.169212972794915,-0.520924139545202,-0.944525413895125,0.149232922193868,-0.00828999416575783,0.692236792918862,"X1"
0.378732476446035,0.383982274088442,0.386594454997742,0.83617544537052,0.597419858349277,0.771151169457774,0.248633821695908,-0.259724717356914,"X2"
0.00783470041251093,0.0109269889411522,0.0124727386260827,-0.00563079752107739,-0.0164862468082477,-0.465394735940505,0.782850735762069,0.268410479298338,"X2"
2.47308899808561,2.45148724968066,2.44060579134997,-0.484497961464141,2.13979731583407,-0.0275843788426777,1.65431379399709,3.31514599797996,"X2"
-1.41828990446109,-1.41387585711015,-1.41162226788343,0.331343749020201,-0.444878123546803,0.605659651754006,0.353717637593801,0.393260344717306,"X2"
-0.690879138559077,-0.695194683549715,-0.697329488037073,-0.480697648102152,-0.808340345004696,0.198196321329464,-0.0792637704759715,0.247605508632711,"X2"
-1.08551274158228,-1.09581343570284,-1.10092754018737,-0.879115693004223,-0.36645298870338,-0.340761188172351,0.6007421840382,0.057596917733518,"X1"
-0.383051946039981,-0.374039203993037,-0.369520601185639,1.22002996129302,1.67683289674336,0.147217712398051,0.973206514675792,1.16206463886137,"X1"
-1.18922074900883,-1.1898465129808,-1.19012015957298,-0.127883806935965,-0.861467927905445,0.59311375284452,-0.200301226343854,-0.225504312342475,"X1"
-0.268521391840435,-0.262949327338562,-0.260154687672136,0.549869590037127,0.128556890769025,0.440168134050238,0.442293740081177,0.29305562797119,"X2"
2.07824623278878,2.08312759635798,2.08549954462939,1.2162257207442,1.63804492496757,0.801093163401641,1.34126516096783,0.813797948072094,"X1"
-0.515738282822953,-0.521698266133614,-0.524660991589475,-0.474361132146477,-0.539325988581074,0.20467676407455,0.0142653777569987,-0.0546563095970471,"X2"
0.0175156398626596,0.0259684501689476,0.0301939053349242,1.10348340771393,0.91956171334482,0.6610934588578,1.1520108719114,0.316049658899125,"X2"
-0.239928896491278,-0.243072727443781,-0.244636594077978,-0.48957023996808,-0.833637896947379,0.0233992474771782,-0.249814243497958,-0.168009077415068,"X1"
-1.18840049313172,-1.19299839673336,-1.19525796513485,-0.658687700042032,-0.677626530435434,-0.339956059176347,-0.490787775409875,-0.71887103123732,"X1"
0.203816782210556,0.205404093245301,0.206190959107514,0.407350713018851,0.0298884522526441,0.772771219449837,-0.357651591480551,-0.130991305600724,"X1"
0.226266132406642,0.234136169936264,0.238063382031352,1.00466658248627,0.649703309687831,0.755770122367979,0.633750898818748,0.36040686346723,"X2"
-0.344328387646778,-0.341587136385565,-0.340205279281714,0.00513229141307591,-0.442350957247532,0.0233991665515673,-0.234414676968493,0.149041834160928,"X2"
-0.350455337381693,-0.343463229281981,-0.339955929089076,0.610048850946185,0.588988915173176,-0.062381829076734,0.792750005179336,0.100854472298195,"X1"
-1.1857632435254,-1.18894592805327,-1.19049803623374,-0.100647246045035,-0.380792515499509,0.587448392946724,-0.11612734214835,0.405308800543769,"X1"
0.721681045379048,0.727791030291757,0.730821960142332,0.362388350963327,0.0147150820112653,-0.00977313537637101,0.297048815046405,0.38011897412047,"X2"
-1.11435287357498,-1.11993978929091,-1.12269626146537,-0.665024152655991,-0.930108557564292,0.0355350962687925,-0.177413388350098,-0.200862558665144,"X2"
-1.22551612197378,-1.22740187266371,-1.22830426045403,-0.360346790632528,-0.821830596180162,0.151263103229413,-0.283376976702313,0.0417149643748995,"X2"
-0.334181127576453,-0.337363096781808,-0.338942923428358,-1.02923526008819,-0.821830680508989,-1.36123204581359,-0.216812295774611,-0.577594479951301,"X2"
-0.0218270624034372,-0.0179390990565206,-0.0159945690985805,0.465627885324361,-0.233206779447563,0.826589913024401,0.0797353909013349,0.607639965779388,"X1"
0.403674496240033,0.409841089398577,0.412910805341747,0.496664696235556,-0.157319099020346,0.489531548526809,0.322905025437185,0.47194818213856,"X2"
1.06421148434781,1.06448095686209,1.06458059489918,0.216057442364308,0.136987665287491,0.381084095918844,-0.232762579724361,0.206533728850794,"X2"
-0.231446199279729,-0.227822267542494,-0.226002830750262,-0.220360189021122,-0.715997496159785,-0.42331179489097,-0.359579047434825,-0.00483135521350025,"X2"
-0.599859253064813,-0.604463662022528,-0.606745886628503,-0.393919740795701,-0.682686007092444,0.343056337700716,0.0720322791247203,0.0280254115161238,"X2"
1.29824968869842,1.29322739499484,1.29067366704276,0.287633906197657,1.01906391097763,0.516638475215967,-0.303185583597572,0.824479534892179,"X1"
0.239951283261493,0.244256640565634,0.246401218450094,0.139416491058952,-0.445727399167456,0.134266861684767,0.262387948005005,-0.00209077245171761,"X2"
1.9901050519152,2.00521886778445,2.0127094972265,0.293332507659802,0.00206364968187251,-1.53199878099986,-2.97314214600947,-1.56215216367083,"X2"
0.0326642415720683,0.0313610973136536,0.030708505694595,0.23886730359332,0.0239899880919166,0.784102020171058,0.260299348062305,0.378481326841664,"X2"
-1.14398420907419,-1.14607310585707,-1.14707974579433,-0.0664441090785566,-0.568000066772499,0.689415483735215,0.102179959139329,-0.0463376396651351,"X2"
0.163436809323565,0.164879153431022,0.165594873519001,0.444093916424123,0.327571742809223,0.60282944003652,0.373522888468817,0.428580290219201,"X2"
-0.356960268653724,-0.3558727534738,-0.355317275067135,0.416219504381388,0.351175887569067,0.561956660712407,0.453623444356333,0.247879627142674,"X1"
0.0225009822747323,0.027405145720834,0.0298562694791494,0.295876437943703,-0.446561158283888,0.444218380418812,0.696470735898626,1.18522584594009,"X1"
0.254135049085383,0.247655214475769,0.244407204068279,-0.485132012112562,-0.447405289846074,0.168259182922819,0.677216257460612,0.841183624748742,"X2"
-1.08803750772979,-1.08759052014868,-1.08733117418373,-0.213397413448958,-0.963502435895988,0.310684147380338,-0.284145945471881,-0.402919660148786,"X2"
